favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
83,Twitter for iPhone,I can't help your being a moron. Learn another language. Cc @ananavarro @20committee #SnowdenOp… https://t.co/h48m7dWjMW,,False,Tue Mar 14 00:43:37 +0000 2017,36,841449704407891968
89,Twitter for iPhone,".@TuckerWhiteSM bad news bro, I screenshot you @ananavarro @20committee #SnowdenOp https://t.co/LKBXWblxA3",TuckerWhiteSM,False,Tue Mar 14 00:45:00 +0000 2017,41,841450050345656320
91,Twitter for iPhone,"Indeed. Shall we play some chess, @putinRF? You have my attention. Cc @RussianEmbassy #SnowdenOp… https://t.co/K6u3H0OScu",,False,Tue Mar 14 00:47:12 +0000 2017,68,841450607688966145
12,Twitter for iPhone,@Vagabond_Woman @Snowden @JulianAssange @MashiRafael @PutinRF do again w signature pls :),Vagabond_Woman,False,Tue Mar 14 00:47:55 +0000 2017,4,841450784382418944
30,Twitter for iPhone,LOL https://t.co/bdZcXOK9Od,,False,Tue Mar 14 00:59:15 +0000 2017,10,841453637423493120
57,Twitter for iPhone,Eh? @Snowden got to Hong Kong via docs provided by Assange and @MashiRafael. Aimed to get to Cuba. #SnowdenOp… https://t.co/MgDMLiVebg,,False,Tue Mar 14 01:02:55 +0000 2017,61,841454560996663297
49,Twitter for iPhone,I'm not as easily catfished. https://t.co/6RC6ajmZE9 https://t.co/qTnPqiQycM,,False,Tue Mar 14 01:04:44 +0000 2017,20,841455017752170496
39,Twitter for iPhone,Which #Nikulin also hacked. https://t.co/mqSJngPSEI,,False,Tue Mar 14 01:07:21 +0000 2017,18,841455675653918721
320,Twitter for iPhone,"It's got nothing to do with you, it's Russia who should be ashamed of him. His loyalty is to them. #USA https://t.co/9lZrgKaXSp",,False,Tue Mar 14 01:11:08 +0000 2017,117,841456628687917056
22,Twitter for iPhone,"Mark's so fancy 
You already kno-ow :) 
@MarkSZaidEsq https://t.co/h9WfgO2pJZ",,False,Tue Mar 14 01:13:07 +0000 2017,5,841457126253948928
21,Twitter for iPhone,"@Waycooljr62 don't give a ****, impeaching him",Waycooljr62,False,Tue Mar 14 01:20:13 +0000 2017,6,841458914239614976
8,Twitter for iPhone,@17295e525071427 @ValeryOnFire you maybe don't recognize diplomatic flourishes. burliay was fluent as is Kazalupov,17295e525071427,False,Tue Mar 14 01:42:57 +0000 2017,3,841464637434544129
8,Twitter for iPhone,@LeonKrauze gracias,LeonKrauze,False,Tue Mar 14 01:46:24 +0000 2017,1,841465504615268352
3,Twitter for iPhone,"@ShneurOdze @MarkReckless thank you. Invite for Farage to inauguration was withdrawn would have been from Bryant, but withdrawn",ShneurOdze,False,Tue Mar 14 01:58:29 +0000 2017,4,841468544005099524
7,Twitter for iPhone,@mark_earnest @JulianAssange @MashiRafael @PutinRF @Snowden I've been wrong on many,mark_earnest,False,Tue Mar 14 02:04:46 +0000 2017,4,841470124259495936
20,Twitter for iPhone,.@mark_earnest @JulianAssange @MashiRafael @PutinRF @Snowden once upon a time I thought @noclador was not a RIS tro… https://t.co/jLDVyDDzgV,mark_earnest,False,Tue Mar 14 02:05:38 +0000 2017,16,841470342346469376
4,Twitter for iPhone,@Teelin @stuxnetsource @YourAnonNews you are RIS. Here is what I get served on you. Never interacted with you. https://t.co/gP9ZzsNNlk,Teelin,False,Tue Mar 14 02:10:16 +0000 2017,2,841471510191718400
2,Twitter for iPhone,@YourAnonNews @Teelin @stuxnetsource Teelin RTed the above Kremlin bullshit @th3j35t3r @ViceAnonNews_ @SwiftOnSecurity @OpFerguson,YourAnonNews,False,Tue Mar 14 02:11:56 +0000 2017,2,841471931060801537
19,Twitter for iPhone,Putinbot sagt was? Cc @stuxnetsource https://t.co/U17zhXgXKI,,False,Tue Mar 14 02:12:56 +0000 2017,6,841472183071330304
45,Twitter for iPhone,We need to know the ways of the force this account is smart https://t.co/OWt5ASPBPr,,False,Tue Mar 14 02:18:46 +0000 2017,16,841473649261580288
6,Twitter for iPhone,@grandexaltedone @SaltiestTears WTF is this @getongab,grandexaltedone,False,Tue Mar 14 02:20:27 +0000 2017,1,841474071678341121
21,Twitter for iPhone,@SaltiestTears x stay strong. Sorry https://t.co/E2G31XZFjv,SaltiestTears,False,Tue Mar 14 02:21:33 +0000 2017,5,841474347898400769
1,Twitter for iPhone,@SaltiestTears @MyWarriorNinja ditto. C,SaltiestTears,False,Tue Mar 14 02:21:45 +0000 2017,0,841474401052819456
21,Twitter for iPhone,Follows https://t.co/QhQJcImspx,,False,Tue Mar 14 02:21:55 +0000 2017,2,841474444082180096
3,Twitter for iPhone,@EquationGroup__ me,EquationGroup__,False,Tue Mar 14 02:25:52 +0000 2017,1,841475434470625280
7,Twitter for iPhone,@EquationGroup__ something we have in common.,EquationGroup__,False,Tue Mar 14 02:29:49 +0000 2017,0,841476431959990273
6,Twitter for iPhone,"@animal2two @20committee exactly, to the word, what @catchaRUsSpy said when I showed  him the letter @USNavy @cia @gchq",animal2two,False,Tue Mar 14 02:34:55 +0000 2017,2,841477714964017152
24,Twitter for iPhone,@SaltiestTears @EquestriaGuy @grandexaltedone five can play that game https://t.co/v6yAOJxnn9,SaltiestTears,False,Tue Mar 14 02:36:08 +0000 2017,4,841478018711330817
178,Twitter for iPhone,.@tsteele93 @BoiGal2 @pamelap0420 @Indivisible916 America good. Putin bad. I hope this helped. Cc @TheRickWilson,tsteele93,False,Tue Mar 14 02:37:43 +0000 2017,41,841478419510628354
1,Twitter for iPhone,@oscarjunior716 they don't,oscarjunior716,False,Tue Mar 14 10:26:43 +0000 2017,0,841596445895598081
345,Twitter for iPhone,"Nigel Farage ""I told the Lord straight. I am not my brother's keeper. Let's Make Eden Great Again. I'm with the Ser… https://t.co/KJpuRVBWjS",,False,Tue Mar 14 10:31:33 +0000 2017,181,841597660842872832
16,Twitter for iPhone,@jk_rowling ouch,jk_rowling,False,Tue Mar 14 10:36:35 +0000 2017,2,841598927937912834
1,Twitter for iPhone,@FantasticBeasts @jk_rowling that is my favorite moment in the entire film. Laughed so hard.,FantasticBeasts,False,Tue Mar 14 10:42:23 +0000 2017,0,841600387937382400
48,Twitter for iPhone,What a pair of @kremlintrolls @noclador and @gicariana are - naveed Jamali hangs out w one of them  https://t.co/CfToIfwGZ3,,False,Tue Mar 14 10:46:13 +0000 2017,37,841601355320045569
34,Twitter for iPhone,This is what false opposition looks like @CK0hut @GicAriana. And @noclador send pro-Kremlin anti US ic DMs. Am info… https://t.co/Gpmxt6YenY,CK0hut,False,Tue Mar 14 10:51:16 +0000 2017,29,841602622889054209
22,Twitter for iPhone,.@KremlinTrolls @GicAriana note Gic spinning for the Kremlin and Theiner DM against US IC cc @FranTownsend this is… https://t.co/8fdbO41Upl,LouiseMensch,False,Tue Mar 14 10:55:10 +0000 2017,27,841603603831873538
25,Twitter for iPhone,.@20Committee @FranTownsend you shld know @catchARusSpy that you hanging out with Gic + calling journalists against… https://t.co/GICojTeX0a,LouiseMensch,False,Tue Mar 14 10:58:56 +0000 2017,24,841604553296470017
4,Twitter for iPhone,@mrchrisaddison I love this infinity,mrchrisaddison,False,Tue Mar 14 11:01:31 +0000 2017,0,841605202637668352
0,Twitter for iPhone,@barryyourgrau @mrchrisaddison @nycsouthpaw everyone's a critic cc @stuxnetsource,barryyourgrau,False,Tue Mar 14 11:05:22 +0000 2017,0,841606173858136065
9029,Twitter for iPhone,I don't like the headline. Tweets cannot be walked back. President accused @POTUS44 personally of a high crime. Imp… https://t.co/OIXPEzN9Bs,,False,Tue Mar 14 11:16:04 +0000 2017,5173,841608867125551104
121,Twitter for iPhone,Maybe unlike so many  @BarackObama @potus44 Obama wasn't in the habit of calling Russian agents of influence https://t.co/rirptixvlB,,False,Tue Mar 14 11:27:12 +0000 2017,42,841611667263893504
917,Twitter for iPhone,"Further @realDonaldTrump tweeted ""I have just found out"". Wasn't referring to months old anything.",,False,Tue Mar 14 11:31:22 +0000 2017,356,841612713704980480
0,Twitter for iPhone,@SaltiestTears how are you feeling today. Hope better. Are awesome.,SaltiestTears,False,Tue Mar 14 11:35:57 +0000 2017,0,841613870548570112
41,Twitter for iPhone,Except on Trump Russia :) all NATO has the goods https://t.co/r6m26MP4ck,,False,Tue Mar 14 11:41:03 +0000 2017,22,841615152663449600
8,Twitter for iPhone,@Cosette2016 @AliAmtiger I promise I actually thought it was a word everyone knew,Cosette2016,False,Tue Mar 14 11:46:35 +0000 2017,1,841616545373663233
0,Twitter for iPhone,@RokinRobin @dawnstotlar @JulianAssange @MashiRafael @PutinRF @Snowden cc @20committee,RokinRobin,False,Tue Mar 14 11:48:24 +0000 2017,0,841617001470709763
0,Twitter for iPhone,@RokinRobin @dawnstotlar @JulianAssange @MashiRafael @PutinRF @Snowden link please,RokinRobin,False,Tue Mar 14 11:48:34 +0000 2017,0,841617043367555072
1,Twitter for iPhone,@WillMcAvoy_ what have you got for me DM,WillMcAvoy_,False,Tue Mar 14 11:51:01 +0000 2017,0,841617659682775040
9,Twitter for iPhone,@dianeborger126 https://t.co/fxRbNgv8xf,dianeborger126,False,Tue Mar 14 12:11:28 +0000 2017,10,841622805997314048
224,Twitter for iPhone,Deadline appears to have passed. Now fuck off. https://t.co/u139FiKvjF,,False,Tue Mar 14 12:17:00 +0000 2017,39,841624200062328832
135,Twitter for iPhone,I told you to fuck off and don't understand why you are still here. Shall I translate it to Flemish? https://t.co/UOwZTgX4gC,,False,Tue Mar 14 12:19:45 +0000 2017,19,841624890176348160
180,Twitter for iPhone,".@XSovietNews  ""Matthew Puncher, polonium expert in Livitnenko trial, stabbed himself to death in Oxfordshire after a trip to @Russia""",XSovietNews,False,Tue Mar 14 12:27:40 +0000 2017,209,841626885448691714
437,Twitter for iPhone,I realize Russia sucks under Putin but did Matthew Puncher have to stab himself to death at home in Oxfordshire aft… https://t.co/kSoQCdw9QU,,False,Tue Mar 14 12:28:41 +0000 2017,407,841627138251988992
9,Twitter for iPhone,@20committee @EsotericCD @TomRtweets all I want to know although I dread the answer is: 1/2 cc @netanyahu,20committee,False,Tue Mar 14 12:34:30 +0000 2017,11,841628605851529216
83,Twitter for iPhone,@20committee  @TomRtweets @netanyahu extensive evidence of Russian Jewish agents in the Russian hack of America - official Mossad?,20committee,False,Tue Mar 14 12:36:54 +0000 2017,71,841629209609043969
29,Twitter for iPhone,.@20committee @EsotericCD @TomRtweets was Israel itself or just a Russo-Jewish cell here complicit in #TrumpRussia? Latter is unarguable,20committee,False,Tue Mar 14 12:37:54 +0000 2017,17,841629460252221441
0,Twitter for iPhone,@MeGminor Snowden or John?,MeGminor,False,Tue Mar 14 12:40:23 +0000 2017,0,841630082594684928
334,Twitter for iPhone,I have had info on the Israeli-Russo cell involved in #TrumpRussia for months. @IvankaTrumpHQ tweet a GRU IsRu code… https://t.co/l7Nh4euPoe,,False,Tue Mar 14 12:43:48 +0000 2017,367,841630943236493313
48,Twitter for iPhone,Soldier Who Said He'd Fight War So 'Son Wouldn't Have To' Feels Like An Asshole Right Now  https://t.co/0N8HrfRMQg,,False,Tue Mar 14 12:57:32 +0000 2017,23,841634400177668096
108,Twitter for iPhone,.@20committee @EsotericCD @TomRtweets Tom you saw the @yuri_bezmenov tweet to @damscavino BEFORE Trump did this?… https://t.co/4wrZuOUauv,20committee,False,Tue Mar 14 13:13:11 +0000 2017,110,841638338767536128
8,Twitter for iPhone,@MattAsherS @20committee @TomRtweets @netanyahu I'm sorry but in this case it is accurate. Cell is Jewish. Some not Israeli. All allied RIS,MattAsherS,False,Tue Mar 14 13:14:42 +0000 2017,10,841638719123804160
110,Twitter for iPhone,".@MattAsherS @20committee @TomRtweets @netanyahu some of the cell are Jewish Americans allied to Russia, e.g. Perso… https://t.co/W6IN83O3j5",MattAsherS,False,Tue Mar 14 13:15:55 +0000 2017,112,841639028491468800
9,Twitter for iPhone,"@MattAsherS @20committee @TomRtweets @netanyahu in this case my terminology is accurate. Lifelong friend of Israel, admirer of Judaism.",MattAsherS,False,Tue Mar 14 13:16:35 +0000 2017,5,841639195848392705
6,Twitter for iPhone,@MattAsherS @20committee @TomRtweets @netanyahu and wife of a Jew. My bona fides I think are good and can provably trace back to time at Uni,MattAsherS,False,Tue Mar 14 13:17:23 +0000 2017,5,841639394666827776
68,Twitter for iPhone,.@Alon_Mizrahi nobody reports this part with a heavier heart than I do. No good can come of hiding the truth. Is putin attack on Israel too,Alon_Mizrahi,False,Tue Mar 14 13:18:58 +0000 2017,35,841639793712877568
73,Twitter for iPhone,".@Alon_Mizrahi nobody. I love Israel, and the Jewish faith &amp; people. If @Netanyahu has involved actual Mossad he hu… https://t.co/D9nTv6EwGU",Alon_Mizrahi,False,Tue Mar 14 13:20:38 +0000 2017,22,841640211729793026
97,Twitter for iPhone,"I hope this is not true. 
But alas it sounds incredibly plausible. https://t.co/x44748Jlb3",,False,Tue Mar 14 13:23:14 +0000 2017,73,841640868540997632
3,Twitter for iPhone,@AgeDemands @MattAsherS @20committee @TomRtweets @netanyahu @yuri_bezmenov indeed. That is why I have to say both Jewish and Israeli,AgeDemands,False,Tue Mar 14 13:27:58 +0000 2017,3,841642057533915136
19,Twitter for iPhone,@AgeDemands @MattAsherS @20committee @TomRtweets @netanyahu @yuri_bezmenov some of the cell are Israeli. But others… https://t.co/moTPBDIGQX,AgeDemands,False,Tue Mar 14 13:28:46 +0000 2017,27,841642261846884353
12,Twitter for iPhone,@EcoSexuality @20committee @TomRtweets @netanyahu I fully agree. I do NOT conflate Israel and Jews. That is why I have to use all 3,EcoSexuality,False,Tue Mar 14 13:32:34 +0000 2017,9,841643215057014784
11,Twitter for iPhone,@EcoSexuality @20committee @TomRtweets @netanyahu not all of this cell are Israeli. Cannot just say Israeli when so… https://t.co/Hes4CFCUS8,EcoSexuality,False,Tue Mar 14 13:33:21 +0000 2017,17,841643412591906816
31,Twitter for iPhone,@EcoSexuality @20committee @TomRtweets @netanyahu you will not find me other than the most faithful partisan of Isr… https://t.co/GMPTce4JVq,EcoSexuality,False,Tue Mar 14 13:34:26 +0000 2017,7,841643685192310786
60,Twitter for iPhone,.@EcoSexuality @20committee @TomRtweets And my more general point is I do not conflate Israel and Israelis with @netanyahu #TrumpRussia,EcoSexuality,False,Tue Mar 14 13:35:31 +0000 2017,23,841643957612351490
8,Twitter for iPhone,@EcoSexuality @20committee @TomRtweets @netanyahu it is a horrible thing for me to have to report. First gentile in L'Chaim soc Oxford,EcoSexuality,False,Tue Mar 14 13:36:37 +0000 2017,3,841644233912115200
6,Twitter for iPhone,"@EcoSexuality @20committee @TomRtweets @netanyahu joined the Council for Christians and Jews at 21, Conservative Friends of Israel",EcoSexuality,False,Tue Mar 14 13:37:12 +0000 2017,3,841644384454094848
51,Twitter for iPhone,"A family slaughtered in Israel – doesn't the BBC care? - &lt;~~ my piece on the Fogel massacre, 2011, under maiden name https://t.co/8m3m44u62H",,False,Tue Mar 14 13:38:33 +0000 2017,27,841644723911688194
3,Twitter Web Client,"@SteveInCM no, not even slightly",SteveInCM,False,Tue Mar 14 13:49:45 +0000 2017,0,841647541984907264
136,Twitter Web Client,Yes @MalcolmNance right about that one https://t.co/EEV5sRMKYy,,False,Tue Mar 14 14:02:04 +0000 2017,53,841650640023621632
15,Twitter Web Client,"@EcoSexuality  I'm certainly to the right of @maindepowr on this one, but ordinary politics is a luxury of peacetime :)",EcoSexuality,False,Tue Mar 14 14:05:28 +0000 2017,2,841651497108672513
7,Twitter Web Client,"@jmaxxd1 @jsinvr @EcoSexuality @20committee @TomRtweets @netanyahu no, that's a dictatorship or absolute monarchy you are thinking of there",jmaxxd1,False,Tue Mar 14 14:06:43 +0000 2017,1,841651810259611648
123,Twitter Web Client,"LOL

@LouiseMensch &lt;---- points at own surname :) https://t.co/Zkm2I9TW2y",,False,Tue Mar 14 14:10:18 +0000 2017,19,841652714677424128
6,Twitter Web Client,@davidkerri @HolmesFrank @POTUS44 LOL,davidkerri,False,Tue Mar 14 14:29:22 +0000 2017,2,841657510356484096
350,Twitter Web Client,"'@JeffSessions was convicted of perjury, but had the case dismissed when he added ""LOL j/k"" via a spokesman three w… https://t.co/1QBHWs8v6d",,False,Tue Mar 14 14:32:59 +0000 2017,172,841658422617657345
17,Twitter for iPhone,"@RevealAnd @POTUS44 not to my knowledge but that's not a denial, just means I haven't seen. Also have not looked",RevealAnd,False,Tue Mar 14 14:52:30 +0000 2017,4,841663333405249536
1473,Twitter for iPhone,It's not a police report but the President accusing his predecessor of a high crime with no evidence is impeachable https://t.co/DG0QWMkPEY,,False,Tue Mar 14 14:53:35 +0000 2017,820,841663603770044418
19,Twitter for iPhone,@homemadeguitars @ananavarro @Evan_McMullin I hope we are not,homemadeguitars,False,Tue Mar 14 14:53:52 +0000 2017,2,841663678353141766
120,Twitter for iPhone,Cc @20committee re Bay https://t.co/9sqh4NF0wD,,False,Tue Mar 14 15:00:01 +0000 2017,102,841665222859468803
46,Twitter for iPhone,".@RokinRobin @geekwire @20Committee ""Mr. Bay is now head of info sec at Nuvasive, a medical tech company."" LM googl… https://t.co/7PuZFJOfBS",,False,Tue Mar 14 16:42:14 +0000 2017,63,841690948346228736
60,Twitter for iPhone,.@ggreenwald @TheStalwart that predates this letter between the Russian Ambassador and head of Senain re FSB/Cuba e… https://t.co/PMfmLVUX2F,ggreenwald,False,Tue Mar 14 17:52:25 +0000 2017,33,841708610719760385
465,Twitter for iPhone,"You're welcome America. ""trump idiots blame MI6 for spying on Russians like they always do"" https://t.co/21Awm0wTOI",,False,Tue Mar 14 17:55:05 +0000 2017,268,841709281820958720
559,Twitter for iPhone,"""How dare Commander Bond record US traitors offering to sell America down the river to Russia"" - every Trump tool e… https://t.co/TqE9XePket",,False,Tue Mar 14 17:57:33 +0000 2017,359,841709903823671300
